Year	DOY	Time	LAI	f_g	skyl	VZA	SZA	SAA	L_sky	Rn_model	Rn_sw_veg	Rn_sw_soil	Rn_lw_veg	Rn_lw_soil	Tc	Ts	Tac	LE_model	H_model	LE_c	H_c	LE_s	H_s	flag	zo	d	G_model	R_s	R_x	R_a	u_friction	L	n_iterations
1990.0	210.0	4.5	0.5	1.0	1.0	0.0	105.82908154	51.0958033169	334.405049719	-44.1064448476	0.0	0.0	-34.5963413766	-9.51010347101	291.323273888	287.273206519	291.387651837	14.2406485092	-55.018557142	-29.6333487123	-4.96299266429	43.8739972215	-50.0555644777	0	0.0625	0.325	-3.32853621485	97.4689992684	15.3817174597	23.3273659122	0.43579648906	135.670266178	4
1990.0	210.0	5.5	0.5	1.0	1.0	0.0	95.8592768027	61.4243492568	331.461070951	-37.9982831805	4.18465888245	2.40869774381	-34.407413571	-10.1842262358	290.800750052	286.833318672	290.865636168	9.95844455706	-45.2352927654	-25.6640039477	-4.55875074083	35.6224485048	-40.6765420246	0	0.0625	0.325	-2.72143497219	117.745986558	16.9061466779	28.9981651279	0.356530845558	90.0882277797	5
1990.0	210.0	6.5	0.5	1.0	0.654471261719	0.0	84.9158965591	70.5072249614	338.090055229	60.6332469267	77.5954888331	26.3767743814	-35.1015214544	-8.23749483337	292.010801883	287.75154791	291.889208499	68.7536887539	-14.469189669	36.5223364839	5.9716308948	32.23135227	-20.4408205638	0	0.0625	0.325	6.3487478418	239.897632148	24.1315132589	63.9530200793	0.169358625463	45.6750090835	6
1990.0	210.0	7.5	0.5	1.0	0.386896689776	0.0	73.3606974557	78.9495637083	352.267197284	217.247883807	212.537334278	58.2928715377	-41.5402685091	-12.0420534991	296.885798433	292.071730993	296.224626538	189.731647084	11.3284504098	153.973427209	17.0236385598	35.758219875	-5.69518814993	0	0.0625	0.325	16.1877863135	855.668604803	45.574758393	64.7011738012	0.0686573985062	-1.12436010062	13
1990.0	210.0	8.5	0.5	1.0	0.407136986138	0.0	61.4697395261	87.4054509905	365.041951935	369.338757002	311.888888604	138.790395502	-32.426767022	-48.9137600825	300.145183344	301.295048467	299.517980904	308.91512959	28.9668050147	261.147175169	18.3149464132	47.7679544213	10.6518586015	0	0.0625	0.325	31.4568223969	194.032326592	39.8288427346	50.9105392475	0.0895405620125	-1.21556795182	11
1990.0	210.0	9.5	0.5	1.0	0.363805176764	0.0	49.502548781	96.7552226863	375.524214771	494.005711895	367.311844206	237.274169361	-24.3862925824	-86.1940090905	303.272479593	309.562124578	303.040627702	346.645401595	94.482254205	330.019188995	12.9063626295	16.6262126004	81.5758915755	0	0.0625	0.325	52.8780560948	92.2449397525	20.7280144097	29.6841381756	0.266901400392	-13.9173573795	7
1990.0	210.0	10.5	0.5	1.0	0.308628431821	0.0	37.813317962	108.565843264	381.910901437	591.958032838	377.452877113	340.377740587	-18.305667389	-107.566917473	305.784979653	313.013793547	304.985175429	298.340519081	212.133725667	298.340519081	60.8066906428	0.0	151.327035024	3	0.0625	0.325	81.4837880898	61.0282302701	15.1299963594	18.5183706881	0.476960911279	-40.8666412479	4
1990.0	210.0	11.5	0.5	1.0	0.276679262977	0.0	27.1473280592	126.325988892	385.635438429	607.586819201	368.8482417	415.227849872	-3.49371690235	-172.995555469	315.109885291	318.177233958	310.173982327	0.0	517.355759921	0	365.354524798	0.0	152.001235123	5	0.0625	0.325	90.2310592793	60.4047925872	15.3659237762	17.2000866059	0.477465634913	-18.6184049423	5
1990.0	210.0	12.5	0.5	1.0	0.270385317111	0.0	19.5957305308	157.383122877	391.206551424	608.276151872	362.614638365	448.000848118	3.18236576461	-205.521700376	317.421012524	323.606008718	312.382571568	0.0	581.149049453	0	365.79700413	0.0	215.352045323	5	0.0625	0.325	27.1271024193	59.5464600998	15.5747864519	17.1540677513	0.469186058103	-15.7268616698	6
1990.0	210.0	13.5	0.5	1.0	0.308098039612	0.0	19.4055031729	200.884461918	389.281660061	577.5102185	358.201222321	434.493762996	4.12788302552	-219.312649842	319.488234627	324.338878543	313.646375469	0.0	534.895490901	0	362.329105346	0.0	172.566385555	5	0.0625	0.325	42.6147275986	70.6480540026	18.1735719125	20.043226155	0.362351344513	-7.8691480776	8
1990.0	210.0	14.5	0.5	1.0	0.739179841398	0.0	26.7364214085	232.682617606	385.468005968	295.887623688	237.381240795	217.519441372	-15.1719175628	-143.841140916	313.841714091	315.471897183	310.17687766	0.0	298.36590987	0	222.209323232	0.0	76.1565866378	5	0.0625	0.325	-2.47828618208	79.2714671739	18.6224195228	22.9022650103	0.335592207376	-11.2054941462	7
1990.0	210.0	15.5	0.5	1.0	0.69179934849	0.0	37.3275937293	250.832286801	383.682022055	302.328861413	258.525476256	209.908991817	-15.1288940485	-150.976712611	316.118081488	314.744893328	311.291925581	0.0	283.66071084	0	243.396582208	0.0	40.2641286326	5	0.0625	0.325	18.6681505732	97.599932141	22.3924468503	26.511745151	0.249651400223	-4.85153759529	9
1990.0	210.0	16.5	0.5	1.0	0.963708083779	0.0	48.9930464853	262.804960267	379.783054407	76.2893906899	109.438029279	70.5893923942	-32.055433624	-71.6825973589	307.022064397	306.101101286	305.717757912	0.0	81.737947028	0	77.3825956545	0.0	4.35535137346	5	0.0625	0.325	-5.44855633814	100.496912497	19.2005552945	28.6814939826	0.299607407597	-29.1020472472	5
