Year	DOY	Time	LAI	f_g	skyl	VZA	SZA	SAA	L_sky	Rn_model	Rn_sw_veg	Rn_sw_soil	Rn_lw_veg	Rn_lw_soil	Tc	Ts	Tac	LE_model	H_model	LE_c	H_c	LE_s	H_s	flag	zo	d	G_model	R_s	R_x	R_a	u_friction	L	n_iterations
1990.0	216.0	6.5	0.5	1.0	0.7010304900669946	0.0	81.20361152504141	75.36354555575767	343.64180388345744	40.35359845129608	72.33071316561845	21.14620860932453	-53.10828911155431	-0.01503421209258704	291.35842191902145	290.9416048925962	0	67.1787675413737	1.1748309099223775	16.85998265858758	2.3624413954765564	50.31878488278612	-1.187610485554179	0	0.12963007746071073	0.17135885016248636	-28.0	359.61282496235805	8.894183414897682	40.96634928774536	0.1788224398310913	-72.15171067168615	0
1990.0	216.0	7.5	0.5	1.0	0.8299142221533043	0.0	68.68932243294208	82.63022810185896	357.76902261078266	124.95358353884632	127.02308001591786	50.68719289958637	-53.331873772482595	0.5751843958246923	293.86815605498947	293.41364243241253	0	102.58849031578373	5.365093223062604	67.02084688115639	6.670359362278877	35.567643434627335	-1.3052661392162728	0	0.12963007746071073	0.17135885016248636	17.0	327.0088254338809	8.481413402732867	36.71917511504396	0.1966517040296898	-45.155089378192116	0
1990.0	216.0	8.5	0.5	1.0	0.6775840398107926	0.0	55.96792596779851	90.13019563785456	366.41261075964843	311.0823882558526	254.79501838815398	115.71183972342243	-46.86848375835829	-12.555986097365519	296.06290013930084	297.6715652089668	0	194.117316830761	26.965071425091605	193.79210837476194	14.134426255033773	0.3252084559990749	12.830645170057831	0	0.12963007746071073	0.17135885016248636	90.0	135.18370403332213	6.988504384646819	23.31856153228885	0.28964477227543234	-45.14563640946265	0
1990.0	216.0	9.5	0.5	1.0	0.4237193390687321	0.0	43.260380325705306	98.91216248827045	372.6603839549851	530.1219121403374	373.4800829603722	235.5047214232433	-51.232908921477744	-27.629983321800353	300.6706248171437	302.4728006279206	0	267.0093894480805	77.11252269225689	261.6459585814108	60.60121545748367	5.363430866669717	16.51130723477322	3	0.12963007746071073	0.17135885016248636	186.0	139.81316277617395	8.104043251156952	27.513647202193518	0.21539255009986158	-7.912761987384814	0
1990.0	216.0	10.5	0.5	1.0	0.40146020083451395	0.0	30.940078785313773	111.2386266051859	378.0238364501138	589.061250443566	366.9771529758255	309.25776668927404	-36.443625033461544	-50.73004418807204	301.14839220250104	307.40793992977746	0	348.45417403408203	55.60707640948391	325.1463077047691	5.387220237594873	23.307866329312958	50.219856171889035	0	0.12963007746071073	0.17135885016248636	185.0	127.45116298891816	7.760523960071002	24.76648955513604	0.23488327311100898	-12.155465872389524	0
1990.0	216.0	11.5	0.5	1.0	0.4359148991187808	0.0	20.080616810249808	133.57490279114137	381.32446378316894	590.9707224973088	349.4637739883402	333.123911207312	-33.15725264420707	-58.45971005413634	302.0257200365338	309.1410317051654	0	340.8149083842966	73.1558141130123	314.4214813883415	1.8850399557917046	26.393426995955082	71.27077415722059	0	0.12963007746071073	0.17135885016248636	177.0	101.44168373391439	6.291453205407669	17.93695334511153	0.3573816395434797	-35.445381210296574	0
1990.0	216.0	12.5	0.5	1.0	0.45671174373915274	0.0	14.71363040979922	179.70393209544355	380.1641606692564	582.4262058464492	342.6012544487211	334.4797570682994	-35.843650047989044	-58.811155622582135	302.38291831120017	309.3004267977791	0	345.77559176589614	73.6506140805532	306.4257302595291	0.33187414120294745	39.349861506367034	73.31873993935025	0	0.12963007746071073	0.17135885016248636	163.0	95.537697317469	5.942396489274349	16.36858861829493	0.40059998384177964	-49.459346580460476	0
1990.0	216.0	13.5	0.5	1.0	0.3359214045590882	0.0	19.9839781291991	226.08868645124218	383.3637321512097	639.0288000142355	368.3920285074325	371.4000711475707	-29.95735854359303	-70.80594109717464	303.24247840382543	311.90946052699906	0	358.4444642834677	89.58433573076778	339.9978931466936	-1.5632231828541985	18.446571136774082	91.14755891362198	0	0.12963007746071073	0.17135885016248636	191.0	96.29076089935498	6.151960552267953	17.00213901279293	0.37377228399565166	-34.35019682458613	0
1990.0	216.0	14.5	0.5	1.0	0.4050641191791724	0.0	30.815468240039028	248.5972936479762	386.30106275388187	569.7564221277818	365.9965523728529	308.63652419281334	-33.76589168840639	-71.110762749478	304.98306766498536	312.67594787076393	0	290.4117664014733	130.34465572630856	282.26397887176205	49.966681812684435	8.147787529711223	80.37797391362412	3	0.12963007746071073	0.17135885016248636	149.0	100.70921155786621	6.50832782034282	18.336625101507437	0.3339606813980398	-18.78879509121985	0
1990.0	216.0	15.5	0.5	1.0	0.49043824217755294	0.0	43.1282489143232	260.9828922216383	385.9209246770075	461.672054693582	352.38118389699764	220.12614827200673	-55.109763878189696	-55.725513597232634	306.8691269781454	312.0142194629902	0	216.1690754985121	140.50297919506994	206.23447737673112	91.03694264207681	9.934598121780965	49.46603655299313	3	0.12963007746071073	0.17135885016248636	105.0	118.33271076106035	7.6571249327328905	22.86996996571142	0.24126966005993633	-6.880978362121405	0
